WORD,COUNT
종류,18
상큼,10
기,10
집,8
달,6
살짝,4
꼭,4
커서,3
보여요,3
셨,3
째,3
작,3
받,2
퀸아망,2
더치,2
조심,2
자릿가격,2
후르츠,2
온도,2
애플,2
넓은데,2
건데,2
연했,1
콘,1
초록초록,1
뱅,1
착하,1
빠름,1
밤,1
끝,1
오두막,1
프렌치,1
호박,1
아트,1
베이스,1
완료,1
식탁,1
시티,1
제한,1
별,1
좁,1
머신,1
오후,1
비용,1
마트,1
멋,1
단계,1
자두,1
바이브,1
싸,1
비쌌,1
세상,1
아삭,1
키위,1
채워,1
파이,1
속,1
그릇,1
연하,1
운치,1
큰,1
평소,1
더티,1
머핀,1
앉,1
시설,1
한라,1
친절하지도,1
붐비,1
하지만,1
어쨌든,1
글,1
생겼어요,1
팡,1
서요,1
핵,1
알,1
