,USER,SCORE,REVIEW
265,jdhpark,4,공부하러 종종 가는곳입니다~ 지하 자리가 좋아요
266,maggiekim,5,짱
267,Hyonipang,1.5,밍밍한 딸기라떼 .... 시럽맛이 강함
268,스밀라,4.5,케이크 너무 이쁘고 맛있어요
269,스밀라,5,캐이크가 너무 맛있고 이뻐요 커피도 맛있구요^^
270,glenn95,5,넓고 화장실 깨끗해요. 공부하기 좋은 카페!
271,밀가루,4,아기자기한 카페
272,아남,4,넓고 쾌적한 공간/ 커피도 맛있어요!
273,후후,3.5,괜찮음
274,han,5,음료 양도 많고 맛있어요ㅠㅠ 팡도르는 무난하고 케이크는 맛있습니다
275,wls****,4.5,굿굿
276,후후,4,점심할인 좋음
277,김서림,2.5,연인끼리 분위기는 좋음 빨미까레는 초코가 너무 느끼하다고 느꼈는데 이건 개인적인 취향 솔티트크림라떼는 원래 땅콩이 들어가지 않는걸로 아는데........ 실망 빵과 아메리만을 먹자요!
278,햇님,5,고급지고 깔끔해서 좋구요 재즈도 해서 정말 좋네요 이전부터 들렷지만 계속 변화되고 업그레이드되는 모습이 좋아요 무난하구 구웃
279,심민정,3,맛있어요~
280,최강지연,5,빵진짜맛있움! 꺅
281,효댕,2.5,"빵은 굉장히 맛있다고 소문으로 들었는데 앚ㄱ 먹어보진 못했지만, 커피는 옐로우 선택해서 마셨는데 맛있진 않네요"
282,스밀라,5,커피도 케이크도 너무 맛있어요! 분위기도 너무 좋아요~^^
283,akong,5,최애 베이커리!
284,Serena,5,예뻐요
285,최유리,5,빵많아서 죠음
286,지비츄,5,분위기좋아요~
287,kkw****,5,지하에 흥미로운 디저트가게
288,성장하는 요가강사,3.5,빵 완전 맛있는데 커피는 맛이 별루입니다
289,han****,5,조아요 커피맛집
290,Yu,5,인테리어 너무 예쁘고 빵도 맛있어요
291,뽀글콩,5,분위기 럭셔리하고 커피 맛있고 빵맛있는 곳
292,englishch,5,넓어서 좋고 커피도 맛나요~
293,신돌핀,4,"테이블자리가 다닥다닥, 소규모테이블밖에 없어서 불편한거빼곤 나머진 좋았다ㅎ"
