,USER,SCORE,REVIEW
82,유후후훗,5,빵도 맛있고 커피도 선택 가능해서 좋아요~~~ 분위기도 좋고 2층 테라스도 있어서 좋아요
83,ㅈㅎ,5,조아요
84,606,5,직원분들도 너무 친절하시고 빵도 너무 맛있네요! 추천합니다~
85,브랜든히트,5,맛있어여
86,thd****,5,맛있어요
87,콩쥐,5,의자는 좀 불편하지만 아메리카노가 맛있어요~
88,moo****,5,좋아요~~
89,HAPPYCHRISTMAS,5,늘 빵 쇼핑합니다👍🏻 조금이라도 늦게가면 다 팔리고 없을때가 많아 점심시간 일찍갑니다:) 특히 치아바타와 식빵이 진짜 ....👍🏻👍🏻👍🏻
90,더덕,5,맛있어요오
91,타비타비,5,카페 예뽀요 빵도 맛있어요
92,살라밍,5,굳
93,wus****,5,정말 직원분들이 하나같이 전부 친절하세요. 그 친절함에 정말 놀랍고 기분이 좋아지는 카페입니다!:) 라떼도 참 맛있네요!
94,LiBerte,4,굿
95,조연진,4,친절하고 맛있어요
96,도로시,5,조아요
97,맛있으면맛집,4,무화과 스파클링 맛집
98,야옹님,5,"빵이 너무 맛있네요. 일정 상 카페에 앉아서 커피는 못마셔 봤는데 다음엔 한번 마셔봐야겠어요, 이날 포장해 온 크루아상으로 집에서 샌드위치 해 먹었습니다 ㅎ"
99,끼야요우,5,짱짱 맛있고 가격도 저렴
100,Yy,5,레몬파운드케이크 진짜 존맛ㅠㅠ추천해요!
101,예쁜사랑이맘,5,"빵도 맛있고, 분위기도 좋네요"
102,QUEENAMANG,4.5,"커피, 베이커리, 분위기 모두 만족스러운 카페. 성수동 카페를 찾는다면 한 번은 들려볼만해요."
103,노란방,5,화장실이 좀
104,pig****,4,분위기 좋구 예뻐요 +직원분들이 친절합니다!
105,JYK,4.5,좋아요
106,나르시스트,3,커피 쏘쏘.. 빵 굳!
107,도레미파솔,5,빵이랑 쿠키 맛있어요
108,Dis cov er,5,마들렌이 맛있어요
109,호잇,4,스콘과 마들렌 극강의 단맛..!!ㅋㅋㅋㅋ 생김새부터 느꼈지만 정말 달다.. 단 디저트를 좋아하시는 분들께 추천드린다. 난 저 멜로워 앙 버터가 정말 마음에 쏙 든다. 저거 진짜 맛나다.. 물건일세 물건..
110,Straw,5,친절하고 좋아요~!!
111,metamong,5,빵 종류도 많고 넓어서 좋아요 !
112,palskd,5,친절해요 !!
113,아르무,5,우연히 지나가다 들렀는데 커피도 빵도 다 맛있고 직원분 너무 친절...ㅠㅠ
114,채워지는 돈,5,얼음도 멜로우 인테리어도 멜로우 핵심은 커피맛 기대 이상이어서 좋았어요 그리고 직원분들도 친절하십니다 다음엔 빵먹으러 갈게요ㅎ
115,낭만곰순이,5,좋아요
116,wpdnd115,4.5,굿
117,셍이,4,말모 쑥앙버터 ♥️
118,두더지,4,성수동은 진짜 이쁜카페천지네요 서울살고싶어요
119,떵어니,5,빵이 맛있구 너무너무 친절하세요☺️
