,USER,SCORE,REVIEW
231,잠이부족한넘,5,바질레몬젤라또 짱 ㅠㅠㅠㅠ
232,jeo****,5,아메리카노 많이 쓰지않고 딱 제스타일이네용~ 너무 맛있습니다 ㅎㅎ
233,오늘하루,5,분위기가 너무 좋아서 친구랑 사진찍고 놀았네요. 음료도 맛있고 깊이감이 있는게 딱 마음에 들더라구요. 커피향도 너무 좋아서 로스팅을 되게 잘하신 듯!
234,쁘뚱,5,아아가 역시 짱이네유ㅎㅎ
235,나라,4,카페 진짜 귀여워요!
236,jor****,5,분위기도 너무 좋고 잘 쉬다가요 !
237,계란정,5,내부도 깔끔하고 맛도 만족스러워요!
238,uri****,5,카페 인테리어도 귀엽구 사장님 너무 친절하시구 맛있어용! 젤라또랑 바닐라아이스크림 라떼 둘다 맛있어용
239,진솔,5,공간이 예쁘고 맛있어용🤍
240,30,5,성수동 올때마다 가는 카페💛 음료도 맛있지만 같이주시는 보리차가 진짜 맛있어요 담에 또 갈게욥
241,딱딱,5,젤라또 맛있어요
242,ybin,5,"사람없는 시간에 갔더니 한가하고 사장님도 친절하셨어요! 젤라또 맛있어여,,ෆ 반숙란이라며 서비스도 주셨습니당"
243,오후,5,커피 맛있어요 토마토 마리네이드도 달고 좋아용
244,pizont,5,이제는 밖에 앉으면 약간 쌀쌀한 날씨지만 손님을 배려해 설치해주신 히터와 무료로 나눠주시는 보리차가 요즘 잊고 살았던 사람간의 정을 느끼게 하네요... 집 근처에 이런곳이 있다는게 정말 행복합니다 :)
245,아리공주,5,내가 좋아하는 스마일!!!! 오프커피 좋아요>.< 추워도 따뜻한 오프커피! 웰컴드링크 보리차부터 맛있어요 자주 올게요!!!!
246,난냐뉴라,5,모든것이 완벽한. 더이상 말이 필요없는 카페네요^^
247,숨,5,"성수동 5FF 커피에서 친구들이랑 놀다 갑니당♥️ 서비스로 주신 유정란, 치즈볼 과자도 맛있게 먹었고, 따로 주문한 디저트들도 최고였어요ㅠㅅㅠ 레몬 젤라또도 계속 손이 가는 맛이었고, 저 브레드도 싹 해치웠어요! 크림치즈가 정말 정말 맛있어서 커피랑 환상의 조합이었습니당,,🤍 카페는 내부도, 외 부도 사진 찍기 너무 좋고 깔끔해서 예쁜 사진도 잔뜩 찍고 갑니당! 성수동 카페를 찾으신다면 5FF 커피를 찾아주시면 만족하실 것 같아요!☺️"
248,jwe****,4.5,토마토 강추입니다 ❤️
249,gmlwn7765,5,사장님 넘 친절하시고 카페 너무 예쁘고 ㅠㅠ아기자기 조명도 예뻐요 음료도 맛있어요
250,냐,5,친절하시고 가게가 귀여워요
251,욱,5,슬러쉬를 드셔보셨나요.. 토마토를 잡솨보셨나요..꿀과치즈를 바른 빵을 물어보셨나요.. 저는 꿈에서도 오프커피를 찾습니다..
252,아리공주,5,오마갓 바질젤라또?????처음봐요 너무 맛있어요 새콤한ㅌ샤벳! 얼죽아는 추워도 아스크림 먹어요!!! 아우 신나 맛있게 잘 먹었습니다~~~
253,재현,5,감성 & 맛🧡
254,187,5,아주 좋아요
255,tra****,5,바질레몬젤라또 상큼하고 맛있어용💛 사장님하고 직원분들 다 친절하시고 🥰 조용하고 아늑한 옐로우 갬성 공간입니다 ✨
256,아리공주,5,오마갓 커피가 너무 맛있어요 !!! 야외에서 먹어도 난로를 줘서 캠핑 같고 안추워서 좋아요!!! !!! 저는 너무신나요 !! 완전 사진 잘나와요 그리고 너무 힙하고 멋스러워서 인스타각이에요!!!
257,pizont,5,어제 방문 후 느낀 감동이 아직 아련하게 가슴 한켠에 남아 오늘은 여러 친구들과 다시 방문하게 되었습니다. 진한 커피의 향과 함께하는 오늘도 역시나 기억에 남을것 같습니다 :)
258,sootop,5,분위기가 아늑하고 너무 편해요! 커피가 맛있고 직원이 친절해요!
259,nas****,5,좋다.
260,난냐뉴라,5,말해뭐합니까 ^^ 너무좋네요
261,pizont,5,성수 4년차... 갈만한 카페가 고갈되었던 슬픈 나날... 새로운 아지트를 찾기위해 안가본 골목들을 걷다 자연스레 들어온 이 곳... 자주 올것 같은 기분...
262,난냐뉴라,5,집 앞이라 자주 오는데.... 분위기고 좋고 음료도 너무 맛있고 사장님도 너무 좋으신 거 같아요^^ 가끔 지나가다 보면 커피도 직접 볶는거 같더라구요. 멋진카페발견!!!!!!! 행복해용😍
263,연 경,4,토마토 너무 맛있어요!
264,nam****,5,또 방문했습니당~~ 최고
265,eoou,3,특이하고 좋은데 너무 좁네요ㅠㅠ
266,서크빛,5,분위기가 너무 좋아요! 귀엽고 음료도 맛있어요 :)
267,ii_****,5,5ff커피 사장님이 사비스로 주신 젤라또 갱장히 상콤하고 맛있었어요!!!카페내부도 너무 개성있고인스타 각이였닼
268,은애,5,오랜만에 성수동 가서 귀엽고 힙한 카페 발견해서 간곳인데 정말 마음에 들었어요! 커피도 맛있었고 5ff스마일 로고도 마음에 들었습니당
269,nam****,5,벌써 쿠폰 다 모았어용 요즘엔 커피 마시러 오프커피만 와요!! 최고
270,woobs,5,커피 맛있고 색깔이 분명한 집
271,Edyun0909,5,#성수동 #가오픈 #카페 #성수동카페 혼자 배고팠는데 토마토랑 계란이랑 바질레몬슬러쉬 먹고 완전 든든! 진짜 맛나요! 기다리는데 사장님이 따뜻한 보리차한잔 주시던데 이건 무슨 센스?! 짱 이쁜 힙한카페입니다!
272,어어어어어어엉어,5,처음 방문했을때 레몬젤라또가 너무 맛있어서 포장해갑니다
273,7ebor,5,"오프화이트,,? 플랫화이트 메뉴 대존맛 ㅠㅠ 제 취향입니당 서비스도 좋구 견과류 주시는 것도 넘 맛있어서 순삭했어요 ㅠ"
274,양이누나,5,크림치즈브레드도 맛있구 레몬젤라또 너무 맛있어용!ㅜㅜ 직원분들도 넘 친절하시구^_^ 다음엔 강아지 데리구 또 올게용 번창하세요☺️💕
275,음,5,"조용해서 힐링하기 좋구, 아기자기해서 먹으면서도 기분이 좋네요:) 사장님이 주신 레몬 젤라또도 너무 맛있어요🌝"
276,nam****,5,젤라또가 너무 맛있어요 최공~~!!
277,lejeh4235,5,"지나가다 분위기가 힙해서 가봤는데 좋네요! 바질슬러쉬도 상큼하고 맛있고, 쌀쌀한데 따뜻한 물도 주셔서 좋았어요!"
278,dua****,5,바질레몬슬라시 짱맛!
279,mag****,5,커피맛은 성수동 1등입니다. 인정 받고 갑니다. 가게 분위기 힙하네요👍
280,xxzszhsa,5,성수동 가고싶은 카페 있어서 갔다가 사람 너무 많고 자리도 없고 그래서 지나가는 길에 사탐도 없고 분위기 있어서 보여서 왔는데 친절하시고 너무 맛있어요 사장님이 아이스크림 서비스도 주시고 인스타카페 보다 여기 추천 드려요
281,녕녕,5,여기 너무 좋아서 두번째 방문했어요 여전히 보리차 센스 👍🏻👍🏻 오늘은 따뜻한 보리차로 주셨음 아메도 맛있고 라떼+아이스크림 도 맛있어요.
282,dlt****,5,성수 이쁜 카페 찾아다니다가 발견했는데 사장님이 엄청 친절하세요~ 커피는 진한편이어서 디저트랑 같이 먹기 좋았어요 크림치즈 브레드는 일반 꿀 이 아니라 아카시아 꿀을 주셔서 향이 너무 좋았네요~ 커피 나오기 전에 따뜻한 보리차도 주셔서 좋았슴다 ㅎㅎ
283,눌눌,5,바질젤라또 넘무 상콤..자꾸 생각나여 친절하시고 테라스 분위기도 짱짱 또 갈게용
284,wer****,5,맛있고 친절해서좋아요! 인테리어에 신경쓴게 보여서 사진찍기 좋아요..❤️
285,nam****,5,슬러시 너무 맛있어요 최고!!!
286,nam****,5,가격도 괜찮고 너무 맛있어용 최고
287,tjc****,5,#바질#슬러쉬#커피#오프커피 야외테이블 레몬바질 아메라카노 뭘더바래 최고👍
288,룰루랄라,5,지나가다 귀여워서 들어오게된덴데 젤라또 너무맛있고 너무 친절하세요! 앉자마자 잘왔다고 했네요 친구랑 ㅋㅋ
289,다라얌,5,너무 귀여운 카페 ㅎㅎ 소품 하나하나 컨셉맞춰서 귀염지다 서비스도 주시고 사장님이 넘 침절하셔요
290,Yeyeye,5,맛있게 먹었습니다 사장님 너무 친절하세요 허니 밀크를 추천합니다 :)
291,욱,5,"진짜 성수동가면 꼭 들르세요..!! 커피도 맛있고, 크림치즈브레드, 토마토도 존맛탱.. 레몬 바질 아이스크림이나 슬러시는 제 최애😍"
292,nam****,5,두번째 방문이에요!! 가격도 착하고 맛도 있어용 강추!!
293,스위프티,5,커피 맛있어요👍👍👍 서비스도 너무 맛있었어요^^
294,par****,5,#성수 #맛집 #성수맛집 깔끔한 커피맛 때문에 성수 약속있을때마다 잠깐들립니다! 서비스로 주신 새로나온 젤라또도 취향저격!
295,아이거,5,커피 신맛 없이 진짜 고소하고 맛있어요! 묵직하고 진한 커피 좋아하시면 넘 좋아하실 것 같고 젤라또랑 크림치즈빵 먹었는데 이것도 다 맛있었어요
296,seilove87,5,오프커피 🙂 사장님 너무 친절하시구! 토마토 마리네이드랑 레몬 젤라또 정말 맛있어요! 그리고 서비스로 주신 프로슈토 멜론도 정말 맛있었어요! ♥️♥️♥️♥️♥️
297,dpv****,5,지나가다 너무 힙해 보여서 들어왔어요. 커피도 대존맛이고 가게 소품 하나하나가 너무 귀여워요.
298,sohee,5,친구랑왔어요 너무친절하시고 아메리카노짱맛ㅎㅎ
299,dlw****,5,보리차 너무 기엽탱 야외자리가 개꿀입니당 뻔한 성수카페보다 여기다 동네주민으로써 추천!
300,하정현,5,에피타이저 보리차가 너무 귀엽🤍 날씨 좋을때 오니까 더 좋은것같아요 레몬젤라또가 너무 귀여워서 먹기 아까워요.. 사장님도 매우 친절해요 👍🏻👍 🏻 #성수카페 #오프아이스 #레몬젤라또
301,seo1207,5,"바질 레몬 아이스크림 진짜 개맛있숴요 ,,,, 상큼하고 시원하고 ,,, 플랫화이트 고소하구 넘 맛있어요,,, 사장님도 완전 친절 ,,"
302,녕녕,5,#성수동 #성수카페 인테리어 너무 귀엽고 아이스크림도🍋 맛있어요!! 아메리카노도 찐해서 좋아요 메뉴 나오기 전 보리차 센스 👍🏻👍🏻
303,휴지,5,맛있어요 지나가다가 느낌이 좋아서 들어왔는데 메뉴 맛도 있어서 좋았어용 보리차두 감사합니당
304,plmqaz,4,바질젤라또 맛있어요 두스쿱이나
305,데이지,5,#핫플 #사장님짱 #커피 #존맛탱 #힙힙 커피들 넘나 맛있구 사장님 서비쑤 최고 넘나 감사해요 🌿 최고의 핫플 힙해힙해 ✨
306,agsj,5,젤라또는 너무 시지 않아서 맛있고 아메리카노랑 바닐라아슈쿠림라떼도 맛있어요!! 서비스로 메론까지..!! 넘나 친절합니다 ㅠㅠ
307,loki,5,바닐라아이스크림 라떼 넘 맛있어요 !! 아이스크림 녹으면서 커피가 달달해져서 좋아요 ♥️
308,장재민,5,레몬젤라또 맛있어요 상큼상큼 꼭 한번 먹어보세요! 사장님 선곡도 좋음!
309,gusher,5,지나가다가 들어왔는데 감성 좋아요 테이블 의자도 편하고 음료도 달달하고 애피타이저로 주시는 보리차에 쏘 감동 굿즈들도 쏘 큩
310,jdk****,3,괜찮아요
311,베라중독,5,"커피 맛있음, 글고 아울보다 뮤직초이스 조음요"
312,한이,5,레몬 젤라또 맛집 인테리어 맛집 커피 맛집 💛
313,woobs,5,레몬젤라또 진짜 맛있어요 여기 진짜 핫플예감입니당
314,러블리욘,5,가격도 진짜 착하고 분위기도 최근 방문했던 카페들 중 제일 좋아요! 매장에서 나오는 노래도 다 제스타일😭😭 커피도 젤라또도 다 너무 맛있어서 백점 만점 천전 만점😭😭♥️ 성수 오면 자주자주 방문하게 될 카페👏🏻👏🏻
315,졔졔,5,직원언니 짱예뿌고 완전 왕친절 몇일전에 갓던 잠실어느 카페는 직원 둘다 절레절레 였는데 요기 언니는 따봉 👍🏻 다움에 또올게요오 ෆ
316,xkg****,5,5ff 커피 분위기도 좋고 인테리어 굉장히 감각적인것 같아요 다음에 또 올게요 대박나세요~~!! ^^ 자주 올 분위기 카페
317,luc****,5,커피 가격 3500원~ 서울 핫플에서 이렇게 저렴한 커피를 맛볼 수 있다니! 판매하시는 굿즈들도 귀엽구 인테리어도 너무 귀여운곳 ><
318,예쁘니,5,성수 쪨 🆒힙한 카페 🌀
319,MKP,5,커피도 맛있고 카페가 귀여워요! 특이하게 메뉴가 나오기 전에 보리차를 주시는데 날도 더운데 너무 시원하고 맛있어서 벌컥벌컥 마셨네요;;; 오픈기념으로 계란을 주셨는데 왜 계란인지는 모르겠지만 귀엽습니다ㅎㅎㅎ
320,nam****,5,성수동에서 커피가 제일 맛있는 집 같아용!! 직원분들도 너무 친절해서 재방문의사 있습니당~~~!!
321,sori,5,진짜 커피가 좋아서 여러군데 다니는데 여기 커피는 정말 특출나게(??) 맛있더라구요 ㅋㅋㅋ 원두를 좋은 걸 쓰시나 아무튼 맛나게 먹고가유 ㅎㅎ
322,어어어어어어엉어,5,커피맛은 진짜 성수동 1등인듯 세번째 쿠폰 찍어갑니다
323,chaaaaa,5,"인스타 검색하다 제 취향 가득 담은 카페라 찾아왔는데, 사진으로 보던 것 보다 훨씬 예쁘고 무엇보다도 직원분들께서 정말 친절하세요 ☺️ 메뉴도 하나하나 다 설명 해주시고 귀여운 계란도 서비스로 주셨어요 ღ 다음에 성수 들리면 또 방문할게요 ! 🍋🍦"
324,yoonyoon16,5,우선 가게 내부랑 외부가 너무 이쁘구요 진짜 세상 친절하세요♥️ 메뉴 나오기 전에 보리차도 주시고 먹는 방법 설명도 해주시고 서비스로 계란이랑 피자 랑 막 엄청 주셨어요엉엉 너무 감사 제 생일이라 친구랑 놀러온건데 진짜 잘왔어요희희 또 올게용ღ'ᴗ'ღ
325,dud****,5,성수동에 많은 분위기있는 카페들이 있지만 굉장히 심플하고 힙한 카페였습니다!.! 가격도 다른곳에 비해 저렴하고 직원분들도 친절합니다 성수동에 들리면 또가고싶은 카페입니다:)
326,Eunique,4,레몬 젤라또 맛있어요 !
327,ha0****,4,이뻐요
328,tod****,5,아메리카노 진하고 맛있어요
329,루체,5,레몬젤라또 맛이뜨앙
330,P_each,3,작고 귀여운 공간입니다. 신맛 좋아하시는 분들은 레몬젤라또 추천드려요:-)
331,samenother,5,아이스크림 라떼도 맛있고 젤라또들 다 맛있어요 넘 좋습니당
332,als****,5,아기자기하고 좋아요
333,Sewon,4,귀여워요
334,초코파이,4,레몬소르베~~ 더 상큼해도 좋을 것 같아요.
335,다솜,4,커피는 그냥 그럭저럭이구요 레몬소르베 괜찮았어욤 💛
336,sweetiz,5,소르베 맛있어요 양도 많아요
337,린도세,5,바질레몬소르베 이거 머임 어쩔 중독되버림 계란 이건 또 어쩔 포장도 너무 이뿌고 너무 맛있어요 강추!!!!!
338,Edyun0909,5,커피 진짜 맛있어요 아이스크림도 그자리에서 다먹고 포장도해갔어요ㅋ 아 또 생각나요
339,yeb****,5,레몬소르베가 맛있다고 소문이 나서 먹으러왔는데 역시 맛있네요 집가서 또 생각날거같은 맛~
340,도우너,5,지나가다가 우연히 들렀는데 레몬소르베 진짜 쫀맛탱임 생긴지 얼마 안된거같던데 앞으로 자주 가게될거같음 진ㅉ ㅏ 여기 가면 무조건 레몬소르베 꼭 꼭 먹어봐야함!!!
341,_____,5,와...레몬바질...이거 어쩔.. 친구 바질레몬아이스크림 뺏어 먹다가 싸울뻔ㅋㅋ 넘 맛있어요ㅋ 너무 이뻐요 여기!
342,지금 이순간,5,맛있는 커피맛에 한번 이쁜컵과 아기자기한 볼거리에서 또 한번 재미난 경험 하고 갑니다. 한번씩 생각날듯 하네요. 담번엔 칭구들이랑 함께 갈렵니다.
343,seaflo,5,계란 귀여워서 사봤는데 촉촉하네요. 커피가 진하고 향도 좋아요. 오픈한지 얼마 안된듯?? 사장님 친절하시고ㅋㅋ 또 올께요!
344,tod****,5,화사 근처라 새로 생겨가지고 왔는데 아메리카노 엄청 진하고 맛있음 바질레몬소르베 바질 안좋아하는데 예뻐서 시켰는데 맛이 생전 첨 먹어보는맛인 데 고급져서 신기했음 계란 흰색 계란이라 예뻐서 사봤움 ㅋㅋㅋㅋ
