,USER,SCORE,REVIEW
97,jiyea1234,5,역시 맛있어요💯💯
98,나는야토맛토,5,크로플은 새들러👍
99,제이,4,크로플 역시맛잇고 아메도 괜츈 인테리어도 나름 깔끔했어요 먼저온 다른테이블들보니 나가는 시간도 정해주고 와서 알려주기까지 ㅋ 물론 그전에 나갔지만.. 이해는 가는데 기분이 좋지않은 시스템이네요 ㅎ
100,제이,4,맛나요
101,alcor2,4,.
102,경자,4.5,바삭하면서 푹신한 와플맛집
103,김지현,5,어제 먹고 맛있어서 오늘 또옴 ㅞ
104,하늘이,2,평일 주말 상관없이 맛있어서 추천하던 곳이었으나 맛은 있었는데 카운터 직원이 매우 불친절.. 그래서 가기 싫어지는 곳
105,김지현,5,내가 이때까지 먹엇던건 쓰레기고 이게 진짜 크로플이다
106,ewa****,5,단점: 집이랑 멀다 끝
107,의심많은자두,4,비싸긴한데 맛있고요 옥수수는 그냥저냥.. 1인당 하나밖에 못산다해서 괜히 혹했습니당 ㅎㅎ 여튼 파사삭한게 꿀맛!!!
108,채하,4,맛있어요!
109,폴인,0.5,"1. 계단 엄청 높아서 음료+와플 들고 올라가는데 곡예하는 줄, 왜 안가져다주죠,,? 그러다 사고나면 어쩔려고. 반납도 가지고 내려와야하고 2. 크로플 처음 만든 곳이라 기대했는데 너무 바 삭해요 버터의 풍미는 잘 느껴지지않았어요 3. 대파크림치즈 발라먹으니까 야채고로케맛 납니다 비추에요 4. 테이블을 지정해서 안내하기때문에 원하는 자리에 앉을 수 없고 1시간 이용제 한이 있습니다 5. 대치동에 있는 크로플집이 더 맛나네요…"
110,랄랄라,4.5,"가오픈 기간에 테이크아웃만 했던 성수 새들러하우스! 드디어 방문했어요 ㅎㅎ
캐치테이블 앱에서 예약 후 토요일 오후에 가서 맛난 와플을 먹고 왔습니다! 부라타 바질 와플과 허니 요거트, 그리고 진짜 맛있는 크림이 올라간 새들러슈페너와 달달한 바닐라라떼로 즐거운 힐링타임 보내고 왔습니다. 예약 시간보다 한 시간이나 일찍 도착하는 바람에 조금 기다리느라 황사바람 때문에 지치고 힘들었지만, 단짠단짠 크로플 한 입에 사르르 녹았네요🤤
근데.. 와플 한 쪽 더 나오거나 가격 조금만 조정하면.. 더 좋을 것 같아요 ㅜ 맛있긴 한데 부라타치즈랑 베이컨이 들어갔다지만.. 와플 두 쪽도 아닌 한 쪽에 18000원.... 가격은 다른 식당 식사 메뉴 가격 이상인데 양이.. 좀 아쉬웠어요.ㅠㅜ"
111,tak0708,5,좋아요
112,kjy770514,5,굿
113,9rum2,5,👍👍👍👍👍🎖
114,Jaeny,5,"크로플 너무 맛있어요,,🤍"
115,나쁜고슴도치 도토리,5,힉힉호무리도 나가서 사먹게 하는 맛
116,wasabii,4,맛있어요 근데 좀 많이 달아요
117,스마일,5,맛있오요
118,룰루랄라,5,사람이 너무너무너무 많은거 빼고는 크로플 넘 맛있어요!!!! 양도 은근 많아요
119,JJONY,5,매장에서 먹는데 부라타 바질 와플 안먹으면 정말 손해입니당 ㅋㅋㅋ 맛이 미쳤어요 아니 돌았어요ㅠㅠ 썸머초코도 여름 시즌메뉴라고해서 먹엇더니 엄청 진한 맛이라 정말 그냥 맛잇단말밖에 안나오네요ㅠㅠ 낮에 오픈할때가서 먹으면 브런치느낌으로다가 여러개 시켜서 꼭드셔보세요!!ㅎㅎ
120,iuu,5,와플은 새들러죠 다른데 많이 생겼지만 새들러 짱짱 직원분들도 친절하시고 공간도 너무 멋져용 최애는 바질이랑 플레인인데 ♥ 바질 꼭꼭 드셔보세요
121,EY,5,진짜 맛있어요 커피도 너무 맛있고 최고에요
122,희주,5,쬬온맛
123,지니씨,4,와플 진짜 맛있어요!!
124,지니씨,4.5,와플 쫜득쫜득하니 맛있어요!! 부라타 바질 와플 최고입니다 ღ
125,EY,5,식으면 더 맛있는거 같아요
126,gjt****,5,맛있어요 웨이팅 길긴 하지만
127,momo1361,5,매장은 처음 이용해봤는데 직원분들 다들 친절하고 안내도 잘해주셔서 편하게 이용하고 왔어요!!! 그리고 오시면 토마토스프 꼭 드셔보세여 존맛탱
128,LJ,5,너무 맛있게 잘 먹었어요~
129,bonnie,5,바질 쵝오
130,캬캬,5,플레인 맛있어요
131,leem,5,어케 이케 맛잇죠 짱
132,달콤한별,5,매장에서 이용하려면 예약을 해야하거나 대기해야 하는데 쉽지 않아 보여요~ 대신 픽업은 금방 나오네요!!! 인생 크로플 :) 플레인이 진리입니다. 자주 생각날 것 같아요! 가격은 좀 있지만 그만큼 크고 맛도 있어요
133,shy****,5,마시써용
134,GV3,5,예약하기 진짜 빡쎘어요 플레인이 젤 맛나요
135,ewa****,5,맛이 좋군요
136,dnflwlq1478,4,한적해서 좋아요
137,jh_****,5,정말 맛있어요!
138,노주니어,5,맛있고 예뻐요~
139,젤리찌니,5,내가 너무너무 좋아하는 새들러 말해모해.... 매번 갈 때마다 직원분들도 친절하시구ㅠㅠ 세트 잘 몰라서 그냥 주문하기도 하는데 추천도 척척 해주셔서 너무 감사했습니다💕💕
140,니니야,5,너무너무 가보고 싶었던 새들러성수! 지방에 살아서 너무 가보고싶었는데 드디어 가봤어요ㅠㅠ 크로플=새들러 공식 만들어주세요 진짜겉바속촉이란 이런거구나.. 너무 맛있어서 눈물 한방울 직원분들이 너무 친절하게 대해주셔서 눈물 두방울 흘리고 갑니다ㅠㅠ 와플세트 설명해주시는 분 너무 친절했어용ㅎㅎ 다음에두 서울가면 새들러는 꼭꼭 무조건 갈거에요
141,nrg****,5,"새들러 와플 진짜 ,, 하 존맛이에여 이거 크로플 먹으려고 부산에서 올라와서 사먹어여 본점에서만 샀었는데 성수 갈일 있어서 성수 들렸는데 인테리어 진짜 너무 예쁘구,, 직원분들은 더 친절해지신듯 ㅠㅠ 감덩 새들러는 직원분들이 친절해서 더 좋아요 크로플 맛은 뭐,, 후우 전 플레인이 제일 좋아요 제일 맛있음 ㅜㅜㅜㅜ 오늘은 음료는 안먹었는데 초코 좋아하시는분들 썸 머초코 꼭 먹어보세용 달지만 시원하고 해장됩니당 포장해와서 냉동실에 하나씩ㄹ 얼려놓으면 마음ㅇㅣ 편안해요,, 주기적으로 크로뽕 맞아야댐,,"
142,할미새사촌,5,조아용
143,밍,5,좋아요
144,콩콩콩,5,아니 한남팝업일때 플레인 사먹은 감동 못잊고 먹어야지먹어여지 하다가 성수는 줄이 짧다해서 왔어요! 오랜만에 먹어도 진짜 맛있네요ㅠㅠ 치즈 바질도 먹어보고싶어서 주문했더니 세 트로 하면 플레인 하나 더 준다구 해서 개이득으로 세트 구매했어요!! 직원분이 크림치즈도 오늘 만든 따끈 따끈한 거라구 하시면서 맛 설명 해주셔서 영양부추로 하나 겟 했어요🤍 진짜 영 양부추 크림 치즈 꼭 드세요ㅠㅠㅠ
145,아롱이,5,처음갔는데 처음와서 잘 모른다고 추천해달라고 했는데 정말 저렴하게 묶인 세트부터 여러가지 다 취향에 따라 다른 것부터해서 계속 설명해주시더라구요 솔직히 후기보고 조금 걱정?하면서 갔는데 엄청 친절하게 잘 설명해주시더라구요 친절해서 기분좋게 사왔네요
146,spring,5,"두번째 방문인데 역시나 맛있어서 또 별다섯개! 다른가게 크로플하고는 정말 비교불가,, 오리지널 새들러하우스 오래오래 해주세요"
147,gongkkaa,5,성수놀러온겸 성수매장은 첨인데 치즈바질에 어울리는 크림치즈 골라달라고 하셔서추천대로 구입했는뎅 대성공 ㅋ 다음에도 추천해주시는데로콘와플에 영양부추도 도전해봐야게써용
148,god****,0.5,원래 이런 방문 후기 작성하는편이 아닌데 오늘 겪은 서비스가 불만족스러워서 후기 남깁니다. 판매 서비스의 목적이 무엇인지도 모르는 여카운터의 매너에 기분이 좋지가 않았네요. 첫방 문이고 지인의 소문으로 방문했는데 고객응대에 매우 실망했고 맛도 일반 판매하는 동종류와 크게 다를바가 없었습니다. 결론은 재방문의사는 없습니다. 고객응대에 다시 생각해보시라고 후기 남깁니다.
149,이솬,4,2층이 아주 멋지고 크로플은 굉장한지는 잘 모르겠습니다. 라떼는 쏘쏘 합니다.
150,이영주,5,부라타굿
151,you****,4.5,맛있어요
152,얼음물,3,사람이 너무 많음
153,해피걸,0.5,"메뉴판보고 크로플 주문해 앉아먹으려니 음료시켜야 앉을수있다 강매촉구하더군요! 그럼 주문전 보는 메뉴판 고질 미리하던, 주문받는 직원이 손님 매장이용할지 확인도않고 자기맘대로 당연테이크아웃할줄 알았단게 먼경우?! 돈 지불할상품은 묻는게당연하고 카폐특성 매장이용 그외사항 직원이 묻지않고 추측한게 당연하단건가요?그리고 주문따로 테이크아웃라인 어디에도안써있었고 안내받은적도 없어요!댓글보고 첨알았네요!.크로플을 시그니처상품광고하면서 그걸 먹으러 가는게 대부분텐데 음료안함 매장이용못한단걸 계산후 애기한게 무슨카폐매장 룰 가장한 강맨지 기가참!이동네 지인들 여기직원들 태도 다한마디씩 하던데 점장인지 사장인지 룰이라며 자신잘못 생각못하고 눈치켜뜨고 손님 잡상인취급 무례함개선하세요! 5000원 자선했음했지 이런서비스 불쾌"
154,쏭쏭잇,4,크로플 진짜 맛있어요! 근데 바쁘셔서 그런지 친절은 모르겠어요~
155,에진,4,맛있어요! 테이블이 불편해서 자리 옮겨달라고 요청드렸는데 안된다는게 좀 아쉬웠습니다 ㅠㅠ
156,은지,5,크로플 커피 모두 최고입니댜 너무 맛있어요 (*´ー｀*)
157,달님,5,맛있어요🤤또 가고픔
158,캬캬,5,얼마나 맛있겠어 했는데 정말 맛있아요..
159,dab****,3.5,본점보다 깔끔하고 넓고 좋아요
160,젤,5,크림치즈 꼭 사서 플레인이랑 같이드세요ㅠㅠ대파크림치즈 상큼ㅠㅠ
161,수신양호,3,가로수길은 테이크아웃만 되서 아쉬워서 성수매장에서 먹긴했지만..올라가는계단이 좁고 위험해보여서 그닥이었지만 와플맛 인정합니다
162,Re,5,운돟게 매장에서 먹었는데 부라타 바질와플 진짜 놀라울 정도로 맛있어요ㅠㅠ 커피는 와플에 잊혀졌는데 와플이 진짜 정말정말 맛있어요
163,HANG,5,존맛 ㅎㅎㅎ
164,체리,4,"홀 예약하고 갔는데 자리 간격도 널찍해서 괜찮았어요. 같이 간 분도 맛있다고 만족하셨음..! 다만 제가 시간을 착각해서 일찍 가는 바람에 밖에서 기다리고 있었는데 그 사이 자리가 나서 전화를 주셨는데요, 신경써서 빨리 들어갈 수 있게 전화 주신 부분은 좋았는데 다짜고짜 제 이름만 부르셔서 너무너무 당황했어요 ㅠㅠ 번호도 개인번호라 어디서 전화를 주셨는지 먼저 밝혀주셨으면 좋았을 것 같아요.. 새들러하우스인데요~ 라고 먼저 해주셨으면 당황하지 않았을 것 같아요..! 다들 예약시간 맞춰 가실테니 이런 일은 많이 없으셔서 그러신 거라 생각합니다!! 다음에 또 이용할게요!!"
165,j_h****,5,진짜 맛있고 인스타 너낌 완전 뿜뿌ㅁ
166,9rum2,5,👍👍👍👍👍🎖
167,인 직,0.5,여기 맛은 있어서 4번갔는데 갈깨마다 카운트 여성분 왜이렇세 싸가지 없나요?? 말투며..뭐만 물어보면 ㅈㄴ싸가지 없고 아마 매니저같은데 답글에는 직원교육 잘지키겠다고 쓰는데 불친절직원 아마 매니저같은데 말투 개띠껍고 무서워서 못걸겠네요 님 말투때문에 이제 안감요 쫌 고쳐요
168,미미,5,미쳤어요.... 존맛탱 바빌 최고 주문받아주신 분도 친절친절
169,젠득이,5,가로수길 보다 사람없어서 좋아요 포장이라 바로 샀어요 ㅎㅎ 넘 맛있어요 플레인이랑 치즈 존맛탱
170,pea****,3.5,콘마요 크림치즈 너무 맛있어요 카페를 예약자만 이용가능하대서 좀 아쉬웠어요
171,tiankong,4.5,맛있어요.
172,한2,5,"왜 인기가 많은지 알 것 같은 곳. 콘, 바질, 플레인, 치즈 너무 맛있었다."
