,USER,SCORE,REVIEW
270,man****,5,웨이팅이 정말 길지만 야외 테이블은 거의 비어 있어서 여기서 먹는다고하면 바로 먹을수 있어요. 달지 않고 담백한 쌀케익 설기 종류가 맛있다는데 콩설기가 진짜 담백고소하고 맛나요. 그리구 야외에 있는 고양이들이 너무 귀여워요ㅠㅠㅠㅠㅠㅠㅡ
271,sunny,4,맛나요 글루텐프리라서 좋아요
272,87kes829,5,맛있음!!
273,규노키오,5,다 좋은데 12시 오픈이라는 거..! 참고하고..^^ 쌀로만든 건강빵이라 더 기분봏은 소소하게!^^/
274,GG,4,언제나 맛있어요.
275,Mariel,4.5,#인생케이크 #순두부식감케이크
276,kye****,4.5,인테리어도 괜찮고 커피랑 다쿠아즈도 맛있어요!
277,jkd****,4,분위기 굿~~ 맛도 굿~~ 커피가 찐해요
278,해써,5,백설기 맛있어요 친절하시고 분위기 좋아요
279,므박사님,5,친절하고 맛있어요
280,angleS,4,초로 사용은 못하겠지만 귀여워요
281,angleS,4.5,자주 가는 곳인데 비싸고 처음가면 찾기 어려울 순 있어도 맛있어요! 근데 자리잡기가 쉽지 않아요
282,만원짜리양기모티,5,디저트도 너무 맛있고 수박쥬스도 많이 안달고 맛있었습니다. 특히 고양이가 너무너무 귀여웠네요. 아주 훌륭한 카페입니다.
283,퐁,5,넘 맛있어용 ㅠ
284,ZNZM,5,케이크 빙수 맛있고 디카페인 있어서 좋았어요 !!
285,뱌밤바,5,케이크 너어어무 맛있어요. 특히 설기류 존맛...☆
286,yoosso90,4,#백설기 #콩설기 아직안먹어보고포장해왔는데 날이더워서크림이좀녹았지만 찍어먹어보니 좀달달하네요ㅎㅎ 근데너무부드러워서 기대됩니다 호박치즈도궁금한데꾹참음
287,진,5,죵맛
288,진,5,맛나요
289,진,5,굳
290,진,5,맛있어요
291,진,5,존맛
292,myk****,5,맛있어요
293,znzl,5,케익 넘 맛있는 집
294,몽쉘,4.5,맛있었어요! 대기가 있으니 거의 2시간만에 정리해달라고 하시네요
295,꿀꿀맨,3,맛있읍니다
296,똔,5,맛있어요오오
297,오잉뀨잉,5,요기 진짜 존맛탱이에여
298,망고,5,쌀케익맛이 특색있고 좋아요 좌석이 명당자리 두군데를 놓치면 좁다는 단점이!
299,jhr1052,4,너무나 유명해서 궁금했는데 오 - 건강한 식재료들로 만들었어요 커피도 대중적인 맛이고 케이크도 부드러웠어요. 부모님이나 할머니 할아버지 사드리고 싶은 맛 ^^ 빵도 판매하는데 못삿네요 .. #서울숲카페 #카페소소하게
300,Retired Witch,4,의외로 초코티라미슈보디 콩설기가 더 맛있었어요.
301,세일러문,5,외부 테라스에 냥이가족 있는데 너무 귀여웠어요
302,Sarah,5,케이크가 적당히 달면서 부드러워서 너무 맛있었어요ㅎㅎ
303,JJ,0.5,전화로 케익을 미리 예약했지만 준비되어있지않아 한참을 기다리고... 주문한데로 나오지않아 시간이 없어 그냥 받아갔어요ㅜ 기대하고 갔는데 기분이 많이 상했어요. 맛은 괜찮아요
304,tokiworld,3,되게 유명한 거 치고는 쏘쏘..? 따로 결제로 얼그레이 케익도 먹었는데 그냥저냥이에용 쌀로 만든 빵집 꽤 가봤는데 여기는 보통..?
305,김도희,4,얼그레이케이크가 존맛!
306,푸른녹색,5,소개받아서 온 집. 쌀케이크 왜케 맛있어요 ㅠ
307,이지수,5,성수동 최애카페예요 벌써 홀케이크도 두번이나 주문해서 먹었습니다. 쌀로 만들어 씹을필요도 없이 입에서 녹아버려요 맛있어요!
308,그녀의공원,5,ㅎㅎㅎ
309,호호,3,예전이 더 맛있는듯 ㅜㅜ 뭔가 맛이 좀 덜해짐.. 티라미수는 맛남!
310,ㅇㅇ,4,늦게 가서 케익이 얼마 안남았지만 맛잇게 먹었어요. 커피는 맛이 없으니 티 추천 드려요.
311,SHERNNIE,5,많이 달지 않아 좋은~ 밀가루가 아닌 쌀이라 더더 좋아요~ 먹고난 후 속도 편안한~
312,진,4,ㄴ
313,뽀로롱,5,넘므 맛있어요.... 커피도 맛있어요ㅠㅠㅠ
314,진,4,직원분 조금더 친절한 말투로 대했으면 좋겠어요
315,maggiekim,5,굿
316,오잉또잉,4.5,분위기도 좋구 맛도 있어요:-) 여기에 카페가 있다고?라고 의심을 계속 하고 걷다보면 뿅하고 나온답니당🌟
317,zin아서,4,쌀케이크 맛있었어요
318,쿠쿵,3.5,좋아요
319,요시,5,맛있어요👍🏻
320,루핑,4,맛있고 예쁜 공간 이에용
321,이지지지렁이,4,쑥절미케이크맛있어요
322,은체이,5,"갬성가득,디저트맛있음,웨이팅시스템 및 대기실도 잘 되어 있어서 또 안 갈 이유가 없는 공간. 디저트는 콩가루나 쑥으로 된 종류가 독보적이라고 생각함!"
323,그녀의공원,5,ㅎㅎㅎ
324,딩동댕,5,웨이팅이 있지만 지하에 웨이팅룸이 있어 좋아요!!쌀케이크라던데 맛있구 백설기케이크 우유꼬수운맛 가득 !!한조각이 크고 가격도 괜춘!!
325,Lia,4.5,최애 쌀빵집! 나만 알고싶은 집이 였는데 모든 사람들이 알아요ㅠㅠ
326,요시,5,"신기한 인테리어, 맛있는 디저트♡"
327,강지원,5,너무너무 막있어용~~~
328,도라지꽃,5,굿
329,도라지꽃,5,굿
330,yj,5,"직원분들 친절하시고 분위기 미쳤어요,, 집가까이에 있으면 자주 갔을 것 같아요 ღ"
331,묠묠,2.5,빙수가 참 심심합니다.... 빙수전문점은 아니니까요.. 이해합니다.. 다만 주택을 개조한 카펜데 소리가 울리는건지 공간에 비해 테이블이 많아서 너무 시끄러워서 코로들어가는지 입으로 들어가는지 몰랐어요 ㅠㅠ 쌀로 만든 빵이란게 참 신선하긴 했어요.
332,기맘,4.5,.
333,쵸코라네,4,나이스
334,cookhy,3.5,커피는 이곳에서
335,꽃감자,5,진짜 맛있고 분위기도 좋아요 ㅠㅠ 서울숲 가면 또 갈 거에요 ㅜ
336,pompoko,5,커피도 괜찮고 빵도 괜찮음
337,니나뇨,4,음료는 비싸고 쏘쏘인거같은데 베이커리류 넘조아요 멀지만 재방문의사이써요ㅎㅎ
338,seu****,5,와 진짜 맛있다..........
339,seu****,5,살면서 먹은 케이크중에 제일 맛있어요
340,그냥산다,5,기념일 홀케이크 주문했는데 자몽이 겹겹이 들어있어서 감동..진짜 맛있어요!
341,하호하호,4.5,맛있어용 ㅋㅋ
342,forever a young,3.5,쌀케이크는 정말 맛있는데 좌석이 넘 붙어있어서 불편했어요 커피는 무난쓰
343,yxhooco3,5,가격이 저렴한 편은 아니지만 여느 카페든 이 정도 가격은 하지 않나 싶어요. 블루레몬케익 드실 때 가니쉬로 올라오는 레몬 슬라이스 버리지 마시고 레몬즙 꼭 짜서 드세요. 정말 상콤하고 맛있어요. 밀크티는 보통 홍차맛이 나는데 여기 꺼는 홍차맛은 아닌 거 같은데 아무튼 맛있어요. 많이 달지는 않고요. 인테리어도 소품도 예쁘더라고요. 코로나 풀리면 매장에서 먹어도 정말 좋을 거 같아요. 직원분도 친절하시고요.
344,nar****,5,맛있고 예뻐요
345,매직,5,맛있었어요 다쿠아즈랑 백설기 강추인데 사람너무많은건...술프네요
346,이주혜,4,가격이 좀 비싸고 웨이팅이 있지만 맛있어요
347,ds1****,4,케이크 맛있었어요 ㅋㅋ
348,방가방가햄토리,5,"가격은 착하지 않지만 맛이 소소하지 않아요 이렇게 맛있다니,,,,,,, 백설기 진짜 오리지널 굿"
349,럽PD,5,정말 여기 쌀 케이크는 성수동 가시면 꼭 드셔야합니다🙌🏻
350,이영선,5,넘 맛잇어요 또 방문할꺼에요
351,교육담당자,5,저번에는 기본쌀식빵 먹고 이번엔 다 품절되서 말차팥식빵 먹었는데 맛있었어요! 그래도 기본쌀씩빵이 최고인듯해요ㅎㅎㅎ 정말 맛있어요.
352,hailey,4,맛있어요
353,왕딸기,5,맛있어요
354,YK,3,포장 박스에서 화학적 냄새가 심해요. 박스에 조금 뭍은 부분을 먹었는데 토할뻔했어요. 케이크 자체는 맛있어요
355,후로로,5,#서울숲 #비건케이크 #서울숲카페 #쌀케이크 진짜 케이크가 백설기마냥 뽀얗고 하얗고 콩설기 얼그레이설기 단호박치즈설기 너무맛잇어요!!!!
356,오잉뀨잉,5,진짜 케이크 맛집 쌀케이크는 살 안쪄요~~~
357,jmk1210,5,케이크 예쁘고 맛있어요! 너무 늦게 가면 원하는 케이크가 품절될 수도 있어용...!
358,오잉뀨잉,5,케이크 너무 맛있어요❤️
359,유진,5,부모님 결혼기념일때 준비했는데 엄청 좋아하셨어요🤍
360,술슬,5,쌀케이크 넘 맛있어요 !
361,gg,5,이게 쌀로 만든 케이크라니! 밀가루 알러지반응 있거나 케이크 단거 싫어하시는 분들께 강추! 완전 예쁘고 맛도 있는케키! 카페 안 좌석 빼고는 다 좋아요. 또 방문할게요
362,jih****,5,쌀케이크가 이렇게 맛있다니!!! 다음에 또 오려구요 ㅠㅠㅠ!!
363,뿡뿡,4,맛있는데 개당 3천원은 너무 비싼듯
364,JINHWA,4.5,사람 짱많아용
365,wld****,5,최고에요!! 꼭 전메뉴 도전
366,lov****,5,강 력 추 천 해 요
367,뿌잉,3.5,커피는 쏘쏘 백설기 케이크는 퐁신퐁신 담백한데 단맛이 많은편
368,아리,4,얼그레이설기 굳 웨이팅 길어요
369,spe****,4.5,👍👍
370,먹찌,5,케이크 짱맛!
371,kitten1994,3.5,맛있는데 가격이비싸요
372,상소,4,레트로감성 가정집 개조했네요
373,드,5,초코 다쿠아즈 넘 달고 맛나요
374,wkd****,5,맛나요
375,sal****,5,맛있어요
376,짜장조아해,3,그냥 무난해요 백설기케이크가 많이 느끼했어요
377,예로미,4.5,이것도 맛있어요 ㅠㅠㅠㅠ
378,예로미,4.5,맛있다요 너무너무 ㅠㅠ
379,지니,5,👌
380,김정현,5,초코얼그레이케이크가 진짜 맛있었어요!
381,준행마마,4,굿
382,mer****,5,사람이 많아요.... 쌀케이크가 유명하다는데! 다쿠아즈는 쏘쏘~
383,FLORA,2,"대기시간있어서 50분 기다리다가 먹었어요. 음료는 기대하지마세요!! 자몽에이드시켜는데 진하지도않고 거의 자몽물이고,블루베리요거트는 베리는 들어갔는데 밍밍 맛.그리고 얼음 다 갈리지도않아 이로 뿌셔먹었어요. 진짜 디저트 만 포장해서 드실 분만 추천합니다.. 그게 제일 맘 편해요 자리도 협소하고 옆 사람들 얘기하는거 너무 잘들려서 불편해요.오래 기다린 만큼 편안하게 공간 만들어주셨으면 좋겠어요."
384,콩알님,1,불친절함. 문열고 들어갔더니 손님 나 하나였는데 인사도 없고 힐끔보더니 자기할 일 하는 카운터 직원의 태도 어이없었음. 인스타 관리 잘 해서 장사 잘되면 직원관리 안해도 되나...
385,Obed Edom,4,"#앙버터다쿠아즈 3,500원 밀가루가 들어가 있지 않은 ‘소소하게 다쿠아즈‘ 시리즈 중에서 앙버터를 픽업해왔어요! 매장 내에 하나씩 포장되어 있어서 귀엽기도 하네요. 맛은 만족할만한거 같아요. 다음에는 다른거 하나 사서 먹어봐야 되겠어요^^"
386,dyd****,4,주말에 갓다가 웨이팅 너무 길어서 포장해서 서울숲에서 먹엇는데 쑥케이크 맛나욤 ㅋㅋㅋ 다쿠아즈는 너무 달앗어요 ㅠㅠ
387,seul,3,비건케익이라는데 안믿길정도로 맛있고 포만감도 있었어요. 에이드는 너무 달지 않고 맛있었는고 티도 향이 진했는데 티 마시는건 좀 아쉬울 것 같아요. 그리고 사장님 정말 친절하셔요. 근데 알바생은 정말 역갑질?처럼 대응하시더라구요. 진열장에 없길래 못먹느냐고 조심스럽게 여쭤봤는데 당연하걸 왜 묻냐는 식으로 대답하셔서 그냥 말문이 막혔어요. 그건 좀 기분이 많이 상했습니다.
388,Lks,3,가격대비 맛은 소소
389,yuguo506,5,음료도 너무 맛있고 분위기도 좋고 화장실도 깨끗하고 아주 좋았어요~
390,곰돌,4,맛있어요
391,먼지벌레,5,다쿠아즈 굿
392,jsj****,4,글루텐프리라는게 믿기지 않을정도로 넘 맛있어요!
393,swi****,4.5,떡 케익 먹어보고 싶었는데 금요일이여서 그런지 대기도 많고 품절이더라구오! 그래서 너무 아쉬웠어요 또 생각보다 문 닫는 시간이 빨라서 아쉬워요 ~ 그래도 카페가 감성적이라 좋아요
394,강남공쥬,5,
395,vyo****,5,케잌이 입에서 살살 녹아요! 초 킬수 있게 해주셔서 감사합니다🥳
396,콩고물,5,소소하게💖
397,박성희,5,쌀케이크 맛집이예요 !!!! 갈때마다 만족하고 돌아옵니당
398,엘류,5,다쿠아즈 다시 사러왔어요!
399,유솜솜,3,"맛있는지는 잘 모르겠어요 ㅠ 비싼 느낌이 있고 앉을 곳도 별로 없고 소파있는 곳은 이미 엉덩이 자국이 날정도로 닳아있어요,,;;"
400,유빈,4,카페 분위기도 좋고 맛도 자극적이지 않아서 누구나 무난하게 먹을 맛이에요 많이 달지 않아요 !
401,hardwell,5,너무너무맛있는이집 쌀케이크 쌀식빵 다쿠아즈까지 먹으면 속이 편하고 맛은 덤인거 같습니다
402,lapping,5,너무 맛있어요!!
403,HYEWON,4,다쿠아즈 맛있어요 백설기는 달지 않아 담백해요
404,김지은,5,옛 주택을 개조해서 만든 가게! 분위기 너무 좋고 무엇보다 케이크가 달지 않고 너무 좋다! 쌀케이크라서 그런지 떡+빵의 중간식감? 폭신한 느낌이다!
405,Eunae,5,케이크 너무 부드럽고 맛있어요:)
406,콜라나무,4,"가정집을 개조한 카페, 쌀케익이 독특하게 맛있으며 좌석이 다소 협소한 것이 아쉽다"
407,sun****,5,아기자기하고 좋네요~
408,하니,5,맛있네요
409,naninu,5,새로운 곳으로 가보았는데 분위기가 더 좋아졌어요
410,엘류,5,다쿠아즈 강추입니다!!
411,csj****,4,좋아요
412,영혼의향기,5,찾기 좀 힘들지만 그만큼 찾으면 보람있는 좋은 카페~! 20대 여자분들 많이 오고 쌀 기반의 케이크들이 맛있음~
413,lyunhlyunh,4,다쿠아즈 사이즈에 비해 비싼 느낌이지만 과하지않은 단맛으로 맛있고 종류도 다양 커피는 가격도 맛도 무난
414,부산김씨,3,장소는 예쁘나 공간이 좁아서 얘기하기 힘듬. 그리고 답답한 느낌이 커서 조금 아쉬움
415,부산김씨,3,장소가 좁았지만 케이크맛은 좋아요!
416,카우투,5,쌀케이크는 처음 먹어보는데 쉬폰같이 부드럽고 입에서 살살 녹아요
417,정,5,호박라떼랑 얼그레이설기 맛있어요 근데 웨이팅...ㅜㅜㅜ
418,아이,5,맛있어요! 쌀로 만든 베이커리는 처음 먹어보는데 맛있어요. 사람이 많아 매장에서 먹는것은 대기해야 해서 테이크아웃 했어요
419,아인즈,5,부드러운 떡케이크! 여기서는 1인 1케이크 하셔야 합니다.
420,무무,5,티가 찐하고 케이크가 정말 부드러워요.
421,방토,5,분위기도 좋고 다쿠아즈도 맛있어요~
422,hjo****,5,너무 맛있어요~~~
423,이치고하나,4,레드베리애플이랑 콩설기는 정말 강추👍👍👍
424,9th****,5,쌀케이크 처음 먹어보는데 완전 맛있어요!
425,정현아,5,유명한 이유가 있네요 넘 맛있게 잘 먹었어요!!!
426,dhl****,5,맛있어요!
427,인생을 봄소풍처럼,4,케이크가 너무 이쁜 수제 케이크 카페 소소하게
428,히야,5,주문한 홀 케이크(백설기 쌀케쿠)도 쌀다쿠아즈도 너모 맛있어요! 호불호가 조금 갈리긴하지만 찐한 우유맛 꿀떡꿀떡 넘어가는 사르르한 식감 좋아하면 아쎄이호! 유쎄이호! 할 수 있음💖
429,사람,5,더더 맛있어지고 예뻐진 소소하게
430,아인즈,5,쌀케이크가 부드럽고 느끼하지 않습니다. 유자몽에이드는 끝맛이 써서 비추
431,SSURI,4,가정집 개조한 듯 하네요. 분위기 좋았고 자리도 넓었습니다. 쌀케이크가 맛있으니 추천합니다
432,아이니,5,재오픈한 소소하게를 방문했습니다. 너무 맛있는 쌀케이크를 먹고 싶다면 이 곳으로 오세요!
433,bin0309,4,맛있었는데 ㅜㅜ 먹고 싶은 케익은 없었어용 ㅠㅠ 나중엔 더 일찍 가야겠어요 ㅠㅠ
434,simple24,5,너무 맛있어요 단골이예요
435,Sarah,5,케이크 너무 부드러워요~
